rClutchPaddle,pBrakeF,vCar,gLong,frequency,xRideHeightR,t_eng_oil,trq_eng,gLat,nmot,lvl_water,timestamp,aLongGPSFIARx,xRideHeightFL,xRideHeightFR,aSteerWheel,m_fuel,acqType,rThrottlePedal,SOC,lvl_eng_oil,t_eng_water_in,aLatGPSFIARx,t_eng_water_out,t_gbx,gear
0.4,1.4935437010973691,282.31812820434584,1.6023637741804124,5,43.326174545288104,125.0,646.0200134277343,-20.079553031921396,7481.870000000001,0.8499999999999999,1686140409805000,0.20819554254412653,33.78094305992127,50.06084842681883,-16.41500034332275,90.00000000000003,cable,100.0,59.37000083923341,6.745000004768371,86.38200000000003,47.95472995758056,88.99999999999994,112.99999999999999,6.000000000000002
0.3,1.7194806719571352,282.84033050537107,1.544029356539249,5,46.230507278442396,125.0,646.9350158691408,-22.551659917831422,7511.469999999999,0.8499999999999999,1686140410005000,0.20827432066202173,33.16454443931579,53.171804428100565,-21.460000419616698,89.62500000000003,cable,100.0,59.29999923706056,6.650000095367431,86.40000000000002,47.95486064910887,88.99999999999994,112.99999999999999,6.000000000000002
0.15000000000000002,1.791466987282038,282.98081054687503,1.4472108155488974,5,48.01403703689575,125.0,647.4400100708008,-26.889859008789063,7531.499999999999,0.83775,1686140410205000,0.20836416006088243,33.11240358352663,54.61165189743042,-21.375000476837172,90.00000000000003,cable,100.0,59.29999923706056,6.650000095367431,86.40000000000002,47.954988498687754,88.99999999999994,112.99999999999999,6.000000000000002
0.4,1.759929020702839,283.4967163085938,1.55434595644474,5,46.15122900009156,125.0,648.0150115966801,-26.97220335006713,7530.169999999998,0.8,1686140410405000,0.20849361427128327,30.524114370346073,53.716249275207495,-20.085000514984134,90.1225,cable,100.0,59.210000610351564,6.650000095367431,86.40000000000002,47.95514490127562,88.99999999999994,112.99999999999999,6.000000000000002
0.25,2.0068313351273535,283.71310806274414,1.4072894111275676,5,47.96669998168943,125.0,653.1950119018553,-26.426868295669546,7536.5599999999995,0.8,1686140410605000,0.20858107984066004,33.68990225791932,54.368194293975826,-22.445000743865975,91.24499999999998,cable,100.0,59.170001220703114,6.650000095367431,86.40000000000002,47.95523275375369,88.99999999999994,112.99999999999999,6.000000000000002
0.25,2.100420436561108,283.92866744995126,1.5465302199125293,5,50.38856401443482,125.0,655.2175125122069,-26.295943355560304,7554.219999999999,0.8,1686140410805000,0.2087071318924426,34.309274816513046,53.2352541923523,-21.13500018119811,91.49999999999997,cable,93.06201057434087,59.10000228881835,6.645000100135805,86.40000000000002,47.95534511566163,88.99999999999994,112.99999999999999,6.000000000000002
0.4,3.258135741949082,283.9316764831545,-2.185529766976834,5,48.40339126586915,125.0,28.914999580383302,-23.70966758728028,7347.160000000003,0.8,1686140411005000,0.2088447344303132,31.3768280506134,47.51135034561157,-16.775000190734858,41.67750000000001,cable,2.555680727958679,59.10000228881835,6.550000190734864,86.40000000000002,47.95545364379886,88.99999999999994,112.99999999999999,6.000000000000002
0.8,6.678805136680603,281.13492202758783,-4.821981078386308,5,49.05555992126465,125.0,-86.98000125885007,-24.49228081703186,7322.870000000001,0.8,1686140411205000,0.20899220675230018,31.825321102142325,50.3545302391052,-19.40500030517579,35.974999999999994,cable,0.0,59.10000228881835,6.550000190734864,86.40000000000002,47.95555488586425,88.99999999999994,112.99999999999999,6.000000000000002
0.6999999999999995,23.113492603302007,275.5591606140139,-8.200092375278476,5,54.89799079895022,125.0,-83.74000167846675,-22.203870010375976,7128.750000000001,0.8,1686140411405000,0.20914677858352654,33.160645055770864,52.143128395080566,-16.025000238418578,35.135,cable,0.0,59.070001602172866,6.550000190734864,86.40000000000002,47.955650405883816,88.99999999999994,112.99999999999999,6.000000000000002
0.6499999999999997,40.26539995193481,267.3239326477052,-13.157560849189759,5,58.062492465972895,125.0,-79.05500106811519,-18.62912032604217,6828.380000000001,0.8,1686140411605000,0.20930663764476773,31.587213087081903,47.83945045471191,-10.300000321865078,33.88999999999999,cable,0.0,59.10000038146973,6.550000190734864,86.40000000000002,47.95573448181153,88.99999999999994,112.99999999999999,6.000000000000002
0.6499999999999995,51.679557952880856,256.8865055084229,-17.180858039855956,5,60.26129503250123,125.47999999999996,-73.4375015258789,-12.861308765411374,6440.66,0.8119999999999998,1686140411805000,0.20946846455335633,35.10857729911804,46.570303249359114,-7.005000096559525,31.27999999999999,cable,0.0,59.34000129699706,6.545000195503231,86.40000000000002,47.955812835693365,88.99999999999994,112.52000000000002,6.000000000000002
0.6000000000000001,55.675906066894534,244.41688346862787,-19.628173828125,5,64.52001628875732,125.99999999999996,-68.27000160217288,-10.218261325359348,6064.139999999999,0.8499999999999999,1686140412005000,0.20962789148092267,35.800093507766746,45.62300109863281,-5.070000052452084,27.655000000000012,cable,0.0,59.789999771118175,6.450000286102293,86.40000000000002,47.95588356018066,88.99999999999994,112.00000000000003,6.000000000000002
0.35000000000000003,63.62905563354492,230.7276351928712,-19.652558088302623,5,65.32648582458495,125.99999999999996,-1.0799995422363269,-6.797977626323703,6316.26,0.8744999999999996,1686140412205000,0.20978190153837198,36.970246219635015,43.57875375747678,-0.7900000102818016,30.85,cable,0.0,60.22000160217287,6.450000286102293,86.40000000000002,47.955946655273436,88.99999999999994,112.00000000000003,5.020000000000003
0.45000000000000007,71.00905380249023,216.367324066162,-21.48579444885254,5,69.12256870269775,125.99999999999996,0.2050003051757823,-1.5331097200512886,6518.7300000000005,0.8999999999999997,1686140412405000,0.20992900043725982,39.46828756332397,42.206086444854726,1.3550000119954353,31.500000000000004,cable,0.0,60.500000000000014,6.450000286102293,86.40000000000002,47.95600212097168,88.99999999999994,112.00000000000003,4.02
0.5999999999999996,66.66522171020507,200.87051773071283,-19.916190719604487,5,71.76778697967534,125.99999999999996,-56.35250167846679,0.9828262746334078,6486.0999999999985,0.9370000000000003,1686140412605000,0.21006758451461796,41.13549432754514,42.23215045928954,3.410000073909761,30.259999999999984,cable,0.0,60.78000106811521,6.450000286102293,86.40000000000002,47.95605560302732,88.99999999999994,112.00000000000003,4.0
0.35,61.04898048400881,186.87280540466318,-18.518465757369988,5,72.23230037689206,126.48000000000008,-28.347500228881827,3.2049622058868406,7033.109999999997,0.9620000000000001,1686140412805000,0.2101961824297904,43.7967706680298,41.42470445632936,7.685000109672545,36.315,cable,0.0,61.27999954223631,6.377500271797183,86.40000000000002,47.95610328674313,88.99999999999994,112.47999999999999,3.0200000000000005
0.5499999999999996,52.06939807891846,172.3552478790283,-16.776358652114876,5,75.72946643829343,127.00000000000006,-75.96750125885012,8.597660434246064,6624.779999999997,1.0,1686140413005000,0.21031502693891527,45.709558868408195,39.91486005783079,14.270000123977667,31.550000000000008,cable,0.0,61.560000228881854,5.000000000000003,86.40000000000002,47.95614913940428,88.99999999999994,112.99999999999999,3.000000000000001
0.8,41.09222721099854,160.5005451202393,-13.813375663757327,5,75.36151638031002,127.00000000000006,6.3850009918212915,11.990965318679804,6278.430000000001,1.037,1686140413205000,0.21042335294187064,49.583735561370844,40.09768629074098,14.150000238418574,29.009999999999984,cable,0.0,61.74999999999998,5.000000000000003,86.40000000000002,47.956192874908425,88.99999999999994,112.99999999999999,3.000000000000001
0.45000000000000007,34.433594512939464,149.3385089874268,-12.677876353263851,5,78.62741718292236,127.00000000000006,-67.25000152587891,13.670267081260677,6668.87,1.0499999999999998,1686140413405000,0.2105216622352599,50.957930469512945,40.72899570465086,12.90000015497208,30.354999999999997,cable,0.0,62.01000137329102,5.000000000000003,86.40000000000002,47.9562348365784,88.99999999999994,112.99999999999999,2.0249999999999995
0.6999999999999995,26.032247295379634,138.47823181152347,-9.878175044059756,5,77.80996322631837,127.00000000000006,-70.0850019454956,15.981436800956725,6190.22,1.0870000000000006,1686140413605000,0.2106102589517832,53.574421691894536,42.53147878646852,-21.250000396370897,28.41000000000001,cable,0.0,62.20000076293946,5.000000000000003,86.40000000000002,47.956278610229475,88.99999999999994,112.99999999999999,2.0
0.6499999999999995,24.0252100944519,129.44917583465576,-8.911553490161898,5,77.04891166687008,126.52499999999998,-64.81750173568726,12.610703778266906,5730.92,1.1244999999999994,1686140413805000,0.21068793535232547,51.354365158081066,42.323626232147205,-90.05000133514397,25.399999999999995,cable,0.0,62.299999237060554,4.885000014305115,86.40000000000002,47.95632619857791,88.99999999999994,112.52500000000003,2.0
0.6999999999999995,20.577708587646484,124.11891441345213,-6.924695611000064,5,75.90633373260496,125.99999999999996,-62.985000419616696,14.678279519081112,5550.289999999999,1.1499999999999992,1686140414005000,0.21075601279735562,56.21860723495483,43.17689008712768,-84.44000129699702,24.13000000000001,cable,0.0,62.35000038146971,3.850000143051148,86.40000000000002,47.95637216567995,88.99999999999994,112.00000000000003,2.0
0.5999999999999996,16.113795537948608,116.68917980194092,-5.871478247642521,5,75.60253086090087,125.99999999999996,-60.797500705719,13.29824919700622,5340.969999999997,1.162,1686140414205000,0.2108168333768845,53.46534700393675,44.5662370681763,-104.28500213623042,23.750000000000007,cable,0.0,62.470000457763675,3.850000143051148,86.32899999999998,47.95641775131226,88.99999999999994,112.00000000000003,2.0
0.75,13.829751815795902,109.96250038146975,-5.580835175514219,5,75.78012294769289,125.99999999999996,-59.80500097274781,16.591515541076667,5246.98,1.2,1686140414405000,0.21086948029696942,49.926923084259045,41.798487854003895,6.1950003892183325,23.63,cable,0.0,62.6800006866455,3.850000143051148,86.19999999999999,47.956465530395526,88.99999999999994,112.00000000000003,2.0
0.5999999999999996,9.412040071487423,104.72529296875004,-4.760707294940946,5,80.86446609497075,125.99999999999996,-58.617500686645485,15.685385322570797,5129.669999999998,1.2,1686140414605000,0.21091352440416813,46.97841997146607,40.10689058303833,52.96500091552737,23.37999999999999,cable,0.0,62.76000099182126,3.850000143051148,86.19999999999999,47.95651130676268,88.99999999999994,112.00000000000003,2.0
